split,file,frames,windows,participant,matched_norms,intended_norm_exact,norm_max_error,cache_arrays_present,cache_arrays_differ,raw_mtime_ns,norm_mtime_ns,norm_size,selected_features_and_labels_sha256
train,features__cam-06_uid-11_take-02_aug-01_norm.npz,8730,286,11,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242867457000000,1790243152738000000,7599285,f7d3b92df4869bc73183196dcc661fe32daccbe4d0cfd766318522765f5ede51
train,features__cam-06_uid-11_take-02_aug-02_norm.npz,8730,286,11,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242868651000000,1790243153045000000,7599285,f7d3b92df4869bc73183196dcc661fe32daccbe4d0cfd766318522765f5ede51
train,features__cam-06_uid-11_take-02_aug-03_norm.npz,8730,286,11,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242870819000000,1790243153376000000,7599285,f7d3b92df4869bc73183196dcc661fe32daccbe4d0cfd766318522765f5ede51
train,features__cam-07_uid-11_take-01_aug-01_norm.npz,8853,290,11,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243043655000000,1790243153752000000,7712401,97df1231b2d7cd14b969561d51cfad9584fecd809c89d76a6924e2d1f71d2b56
train,features__cam-07_uid-11_take-01_aug-02_norm.npz,8853,290,11,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243048838000000,1790243154205000000,7712401,97df1231b2d7cd14b969561d51cfad9584fecd809c89d76a6924e2d1f71d2b56
train,features__cam-07_uid-11_take-01_aug-03_norm.npz,8853,290,11,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243050087000000,1790243154639000000,7712401,97df1231b2d7cd14b969561d51cfad9584fecd809c89d76a6924e2d1f71d2b56
train,features__cam-07_uid-11_take-02_aug-01_norm.npz,8749,287,11,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243051315000000,1790243154983000000,7617778,a7d76309a3fab43cb07063260deedb2bcc05dbb9a421ca3477c482acc0f1dd6a
train,features__cam-07_uid-11_take-02_aug-02_norm.npz,8749,287,11,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243052534000000,1790243155299000000,7617778,a7d76309a3fab43cb07063260deedb2bcc05dbb9a421ca3477c482acc0f1dd6a
train,features__cam-07_uid-11_take-02_aug-03_norm.npz,8749,287,11,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243053705000000,1790243155601000000,7617778,a7d76309a3fab43cb07063260deedb2bcc05dbb9a421ca3477c482acc0f1dd6a
train,features__cam-05_uid-04_take-01_aug-01_norm.npz,9740,320,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242590627000000,1790243155946000000,8476683,61cacbfdf7eedde21be2f6d61d42ecbfdfe63b56fd84aa3ae6566120bac270aa
train,features__cam-05_uid-04_take-01_aug-02_norm.npz,9740,320,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242591958000000,1790243156343000000,8476683,61cacbfdf7eedde21be2f6d61d42ecbfdfe63b56fd84aa3ae6566120bac270aa
train,features__cam-05_uid-04_take-01_aug-03_norm.npz,9740,320,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242594793000000,1790243156675000000,8476683,61cacbfdf7eedde21be2f6d61d42ecbfdfe63b56fd84aa3ae6566120bac270aa
train,features__cam-05_uid-04_take-02_aug-01_norm.npz,7271,238,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242596477000000,1790243156936000000,6336219,fc0637996f6047a8046d567287eb33d8dd745c797d0b31a0bcd0f5588b001795
train,features__cam-05_uid-04_take-02_aug-02_norm.npz,7271,238,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242597559000000,1790243157196000000,6336219,fc0637996f6047a8046d567287eb33d8dd745c797d0b31a0bcd0f5588b001795
train,features__cam-05_uid-04_take-02_aug-03_norm.npz,7271,238,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242598697000000,1790243157451000000,6336219,fc0637996f6047a8046d567287eb33d8dd745c797d0b31a0bcd0f5588b001795
train,features__cam-06_uid-04_take-01_aug-01_norm.npz,9734,320,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242772064000000,1790243157785000000,8469239,e4da2ea2dab81f84fd8a1232f911e1d984481307f1a99d0a6586fd4a8ac0f158
train,features__cam-06_uid-04_take-01_aug-02_norm.npz,9734,320,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242773463000000,1790243158115000000,8469239,e4da2ea2dab81f84fd8a1232f911e1d984481307f1a99d0a6586fd4a8ac0f158
train,features__cam-06_uid-04_take-01_aug-03_norm.npz,9734,320,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242774802000000,1790243158459000000,8469239,e4da2ea2dab81f84fd8a1232f911e1d984481307f1a99d0a6586fd4a8ac0f158
train,features__cam-06_uid-04_take-02_aug-01_norm.npz,7270,238,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242777480000000,1790243158739000000,6335966,bc22e452843f25a63c7fd523777c35a0b582400ad68174f6f09fa80c584baf61
train,features__cam-06_uid-04_take-02_aug-02_norm.npz,7270,238,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242780406000000,1790243158996000000,6335966,bc22e452843f25a63c7fd523777c35a0b582400ad68174f6f09fa80c584baf61
train,features__cam-06_uid-04_take-02_aug-03_norm.npz,7270,238,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242781610000000,1790243159257000000,6335966,bc22e452843f25a63c7fd523777c35a0b582400ad68174f6f09fa80c584baf61
train,features__cam-07_uid-04_take-01_aug-01_norm.npz,9740,320,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242958074000000,1790243159599000000,8471809,3a164ebd4869cc8a7f3cee7502edead410f077725adcbcd9d283274bd87dee7a
train,features__cam-07_uid-04_take-01_aug-02_norm.npz,9740,320,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242959382000000,1790243159928000000,8471809,3a164ebd4869cc8a7f3cee7502edead410f077725adcbcd9d283274bd87dee7a
train,features__cam-07_uid-04_take-01_aug-03_norm.npz,9740,320,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242960845000000,1790243160271000000,8471809,3a164ebd4869cc8a7f3cee7502edead410f077725adcbcd9d283274bd87dee7a
train,features__cam-07_uid-04_take-02_aug-01_norm.npz,7271,238,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242962469000000,1790243160538000000,6340282,2a2ed32534d0f2ceec4278066cb463afc4ca57de6e4b0d81b7592d023042b98e
train,features__cam-07_uid-04_take-02_aug-02_norm.npz,7271,238,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242963625000000,1790243160795000000,6340282,2a2ed32534d0f2ceec4278066cb463afc4ca57de6e4b0d81b7592d023042b98e
train,features__cam-07_uid-04_take-02_aug-03_norm.npz,7271,238,04,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242965718000000,1790243161050000000,6340282,2a2ed32534d0f2ceec4278066cb463afc4ca57de6e4b0d81b7592d023042b98e
train,features__cam-05_uid-08_take-01_aug-01_norm.npz,9487,311,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242655345000000,1790243161380000000,8265858,29697a240f78f6e5ab669719673e89b2914369cf86054d230ee6d83e16e3ebd8
train,features__cam-05_uid-08_take-01_aug-02_norm.npz,9487,311,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242656692000000,1790243161701000000,8265858,29697a240f78f6e5ab669719673e89b2914369cf86054d230ee6d83e16e3ebd8
train,features__cam-05_uid-08_take-01_aug-03_norm.npz,9487,311,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242657941000000,1790243162022000000,8265858,29697a240f78f6e5ab669719673e89b2914369cf86054d230ee6d83e16e3ebd8
train,features__cam-05_uid-08_take-02_aug-01_norm.npz,13136,433,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242659714000000,1790243162462000000,11445480,eeedf1be3afb6da22e085d87939b4bb559404dcde5c094a88cfeb2d8fbf251d8
train,features__cam-05_uid-08_take-02_aug-02_norm.npz,13136,433,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242661216000000,1790243162907000000,11445480,eeedf1be3afb6da22e085d87939b4bb559404dcde5c094a88cfeb2d8fbf251d8
train,features__cam-05_uid-08_take-02_aug-03_norm.npz,13136,433,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242663334000000,1790243163342000000,11445480,eeedf1be3afb6da22e085d87939b4bb559404dcde5c094a88cfeb2d8fbf251d8
train,features__cam-06_uid-08_take-01_aug-01_norm.npz,9532,313,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242817816000000,1790243163669000000,8311815,7a7c5a4e2f61a73cd0d6424df465957dac7900dd8c2a98118cd9f01b355627a0
train,features__cam-06_uid-08_take-01_aug-02_norm.npz,9532,313,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242819160000000,1790243163995000000,8311815,7a7c5a4e2f61a73cd0d6424df465957dac7900dd8c2a98118cd9f01b355627a0
train,features__cam-06_uid-08_take-01_aug-03_norm.npz,9532,313,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242820659000000,1790243164320000000,8311815,7a7c5a4e2f61a73cd0d6424df465957dac7900dd8c2a98118cd9f01b355627a0
train,features__cam-06_uid-08_take-02_aug-01_norm.npz,13162,434,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242822253000000,1790243164760000000,11483719,fb1d8a744e5b9174ff149107985e5766599ff4b1798d6cf9d1ebc6c75d7180a6
train,features__cam-06_uid-08_take-02_aug-02_norm.npz,13162,434,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242823894000000,1790243165198000000,11483719,fb1d8a744e5b9174ff149107985e5766599ff4b1798d6cf9d1ebc6c75d7180a6
train,features__cam-06_uid-08_take-02_aug-03_norm.npz,13162,434,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242826207000000,1790243165634000000,11483719,fb1d8a744e5b9174ff149107985e5766599ff4b1798d6cf9d1ebc6c75d7180a6
train,features__cam-07_uid-08_take-01_aug-01_norm.npz,9524,313,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243004549000000,1790243165968000000,8298987,a721176c9168667aeac31c9e61b4f10fd94ff89790447207f8f8dddd6137e3ab
train,features__cam-07_uid-08_take-01_aug-02_norm.npz,9524,313,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243005834000000,1790243166342000000,8298987,a721176c9168667aeac31c9e61b4f10fd94ff89790447207f8f8dddd6137e3ab
train,features__cam-07_uid-08_take-01_aug-03_norm.npz,9524,313,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243008253000000,1790243166675000000,8298987,a721176c9168667aeac31c9e61b4f10fd94ff89790447207f8f8dddd6137e3ab
train,features__cam-07_uid-08_take-02_aug-01_norm.npz,13174,434,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243009895000000,1790243167125000000,11482904,6d66cd2f6eec2d58f4bce6cbcf4f8fac2dcd239d5bdd64921ebbea9b0d7a6c67
train,features__cam-07_uid-08_take-02_aug-02_norm.npz,13174,434,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243011591000000,1790243167577000000,11482904,6d66cd2f6eec2d58f4bce6cbcf4f8fac2dcd239d5bdd64921ebbea9b0d7a6c67
train,features__cam-07_uid-08_take-02_aug-03_norm.npz,13174,434,08,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243013138000000,1790243168091000000,11482904,6d66cd2f6eec2d58f4bce6cbcf4f8fac2dcd239d5bdd64921ebbea9b0d7a6c67
train,features__cam-05_uid-10_take-01_aug-01_norm.npz,39879,1324,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242677399000000,1790243169537000000,34704703,3738c91752826d1b347e1e9d7c737baaf11ab8330a189b7d9990575704f69974
train,features__cam-05_uid-10_take-01_aug-02_norm.npz,39879,1324,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242681933000000,1790243170888000000,34704703,3738c91752826d1b347e1e9d7c737baaf11ab8330a189b7d9990575704f69974
train,features__cam-05_uid-10_take-01_aug-03_norm.npz,39879,1324,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242693871000000,1790243172319000000,34704703,3738c91752826d1b347e1e9d7c737baaf11ab8330a189b7d9990575704f69974
train,features__cam-05_uid-10_take-02_aug-01_norm.npz,12718,419,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242696707000000,1790243172790000000,11099790,a874b50b612c7dbb26ed0da2d8a1a8642a4ba025a070bbe74086b29bf0e6b177
train,features__cam-05_uid-10_take-02_aug-02_norm.npz,12718,419,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242698439000000,1790243173271000000,11099790,a874b50b612c7dbb26ed0da2d8a1a8642a4ba025a070bbe74086b29bf0e6b177
train,features__cam-05_uid-10_take-02_aug-03_norm.npz,12718,419,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242700078000000,1790243173740000000,11099790,a874b50b612c7dbb26ed0da2d8a1a8642a4ba025a070bbe74086b29bf0e6b177
train,features__cam-06_uid-10_take-01_aug-01_norm.npz,40049,1330,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242844848000000,1790243175213000000,34868569,7e93e92653310b3fc1261d386d05b1af81169aaac80218a9e09b0ecf759f29cd
train,features__cam-06_uid-10_take-01_aug-02_norm.npz,40049,1330,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242850267000000,1790243176706000000,34868569,7e93e92653310b3fc1261d386d05b1af81169aaac80218a9e09b0ecf759f29cd
train,features__cam-06_uid-10_take-01_aug-03_norm.npz,40049,1330,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242854941000000,1790243178155000000,34868569,7e93e92653310b3fc1261d386d05b1af81169aaac80218a9e09b0ecf759f29cd
train,features__cam-06_uid-10_take-02_aug-01_norm.npz,12907,425,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242856544000000,1790243178696000000,11270124,29287e02ebbcce92b1bedcc6b4d515e3be3c7996d010e66cc049485086e491fa
train,features__cam-06_uid-10_take-02_aug-02_norm.npz,12907,425,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242858065000000,1790243179178000000,11270124,29287e02ebbcce92b1bedcc6b4d515e3be3c7996d010e66cc049485086e491fa
train,features__cam-06_uid-10_take-02_aug-03_norm.npz,12907,425,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242860728000000,1790243179681000000,11270124,29287e02ebbcce92b1bedcc6b4d515e3be3c7996d010e66cc049485086e491fa
train,features__cam-07_uid-10_take-01_aug-01_norm.npz,40097,1332,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243027293000000,1790243181084000000,34566917,35196da949143fae628244f001eebd984a0379554c65d7dc7039e5e341ae7a0c
train,features__cam-07_uid-10_take-01_aug-02_norm.npz,40097,1332,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243032187000000,1790243182572000000,34566917,35196da949143fae628244f001eebd984a0379554c65d7dc7039e5e341ae7a0c
train,features__cam-07_uid-10_take-01_aug-03_norm.npz,40097,1332,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243037660000000,1790243183963000000,34566917,35196da949143fae628244f001eebd984a0379554c65d7dc7039e5e341ae7a0c
train,features__cam-07_uid-10_take-02_aug-01_norm.npz,13097,432,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243039358000000,1790243184453000000,11410897,b851a78bd16b91ed3f15f1903f8804ff820d49b7e323ad553bf1510cc8617431
train,features__cam-07_uid-10_take-02_aug-02_norm.npz,13097,432,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243040866000000,1790243184897000000,11410897,b851a78bd16b91ed3f15f1903f8804ff820d49b7e323ad553bf1510cc8617431
train,features__cam-07_uid-10_take-02_aug-03_norm.npz,13097,432,10,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790243042363000000,1790243185366000000,11410897,b851a78bd16b91ed3f15f1903f8804ff820d49b7e323ad553bf1510cc8617431
train,features__cam-05_uid-05_take-01_aug-01_norm.npz,10049,330,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242599989000000,1790243185787000000,8753201,a045847e2b5152152abeb6c7b08e9045c70e208557896e4c7a0f727fe7c8a174
train,features__cam-05_uid-05_take-01_aug-02_norm.npz,10049,330,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242601356000000,1790243186128000000,8753201,a045847e2b5152152abeb6c7b08e9045c70e208557896e4c7a0f727fe7c8a174
train,features__cam-05_uid-05_take-01_aug-03_norm.npz,10049,330,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242602638000000,1790243186497000000,8753201,a045847e2b5152152abeb6c7b08e9045c70e208557896e4c7a0f727fe7c8a174
train,features__cam-05_uid-05_take-02_aug-01_norm.npz,9766,321,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242619641000000,1790243186838000000,8507999,823efa81afc2a1ced13b1387f0f8ca64458b7073c0bcf60d84a3ecc932b52c62
train,features__cam-05_uid-05_take-02_aug-02_norm.npz,9766,321,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242623210000000,1790243187180000000,8507999,823efa81afc2a1ced13b1387f0f8ca64458b7073c0bcf60d84a3ecc932b52c62
train,features__cam-05_uid-05_take-02_aug-03_norm.npz,9766,321,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242627229000000,1790243187524000000,8507999,823efa81afc2a1ced13b1387f0f8ca64458b7073c0bcf60d84a3ecc932b52c62
train,features__cam-06_uid-05_take-01_aug-01_norm.npz,10049,330,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242782903000000,1790243187866000000,8764328,9a757bb484e0fa08c15d75cfd4059658117e7329d08740a38855186b75a7f2e5
train,features__cam-06_uid-05_take-01_aug-02_norm.npz,10049,330,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242784331000000,1790243188207000000,8764328,9a757bb484e0fa08c15d75cfd4059658117e7329d08740a38855186b75a7f2e5
train,features__cam-06_uid-05_take-01_aug-03_norm.npz,10049,330,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242785609000000,1790243188573000000,8764328,9a757bb484e0fa08c15d75cfd4059658117e7329d08740a38855186b75a7f2e5
train,features__cam-06_uid-05_take-02_aug-01_norm.npz,9878,324,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242786903000000,1790243188919000000,8625784,f424cf385451d3542e468c36171c7179687871add6f760a7c85835b90e2b52c5
train,features__cam-06_uid-05_take-02_aug-02_norm.npz,9878,324,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242788244000000,1790243189265000000,8625784,f424cf385451d3542e468c36171c7179687871add6f760a7c85835b90e2b52c5
train,features__cam-06_uid-05_take-02_aug-03_norm.npz,9878,324,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242789828000000,1790243189656000000,8625784,f424cf385451d3542e468c36171c7179687871add6f760a7c85835b90e2b52c5
train,features__cam-07_uid-05_take-01_aug-01_norm.npz,10056,330,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242967153000000,1790243190038000000,8764292,e10b1ab883dfac253c2f3204762db7203fcb7cb37d9273c1d8f6e150cdb5ea4c
train,features__cam-07_uid-05_take-01_aug-02_norm.npz,10056,330,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242968493000000,1790243190414000000,8764292,e10b1ab883dfac253c2f3204762db7203fcb7cb37d9273c1d8f6e150cdb5ea4c
train,features__cam-07_uid-05_take-01_aug-03_norm.npz,10056,330,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242970296000000,1790243190756000000,8764292,e10b1ab883dfac253c2f3204762db7203fcb7cb37d9273c1d8f6e150cdb5ea4c
train,features__cam-07_uid-05_take-02_aug-01_norm.npz,9822,323,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242971581000000,1790243191082000000,8566224,0efeff58248554938bd3f22f78c5b0a3e41c00d3ace5a21c6b4b97fa726a9ea9
train,features__cam-07_uid-05_take-02_aug-02_norm.npz,9822,323,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242972830000000,1790243191423000000,8566224,0efeff58248554938bd3f22f78c5b0a3e41c00d3ace5a21c6b4b97fa726a9ea9
train,features__cam-07_uid-05_take-02_aug-03_norm.npz,9822,323,05,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242974111000000,1790243191758000000,8566224,0efeff58248554938bd3f22f78c5b0a3e41c00d3ace5a21c6b4b97fa726a9ea9
train,features__cam-05_uid-06_take-01_aug-01_norm.npz,11382,375,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242629837000000,1790243192179000000,9875630,12a4ddf25de9ad75f385f45e4ba071d603ff5e71771e00fd255afc8e16fef52c
train,features__cam-05_uid-06_take-01_aug-02_norm.npz,11382,375,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242631469000000,1790243192619000000,9875630,12a4ddf25de9ad75f385f45e4ba071d603ff5e71771e00fd255afc8e16fef52c
train,features__cam-05_uid-06_take-01_aug-03_norm.npz,11382,375,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242632878000000,1790243193015000000,9875630,12a4ddf25de9ad75f385f45e4ba071d603ff5e71771e00fd255afc8e16fef52c
train,features__cam-05_uid-06_take-02_aug-01_norm.npz,12582,415,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242634418000000,1790243193459000000,10936385,8ad626c0a0885654daef28a18c526def5ab94edbe803e6753b7554783ce6d487
train,features__cam-05_uid-06_take-02_aug-02_norm.npz,12582,415,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242635897000000,1790243193893000000,10936385,8ad626c0a0885654daef28a18c526def5ab94edbe803e6753b7554783ce6d487
train,features__cam-05_uid-06_take-02_aug-03_norm.npz,12582,415,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242640022000000,1790243194343000000,10936385,8ad626c0a0885654daef28a18c526def5ab94edbe803e6753b7554783ce6d487
train,features__cam-06_uid-06_take-01_aug-01_norm.npz,11417,376,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242791374000000,1790243194740000000,9925379,2ff5729edfee9371d7b34a49bc4af52c99f61f48164de7e423449b222209473a
train,features__cam-06_uid-06_take-01_aug-02_norm.npz,11417,376,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242792826000000,1790243195122000000,9925379,2ff5729edfee9371d7b34a49bc4af52c99f61f48164de7e423449b222209473a
train,features__cam-06_uid-06_take-01_aug-03_norm.npz,11417,376,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242798198000000,1790243195515000000,9925379,2ff5729edfee9371d7b34a49bc4af52c99f61f48164de7e423449b222209473a
train,features__cam-06_uid-06_take-02_aug-01_norm.npz,12640,417,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242799867000000,1790243195938000000,11008502,98a261affb61286e09a4fa129b85a948c7ab5d5585a4f20b1972701474f963a7
train,features__cam-06_uid-06_take-02_aug-02_norm.npz,12640,417,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242801422000000,1790243196360000000,11008502,98a261affb61286e09a4fa129b85a948c7ab5d5585a4f20b1972701474f963a7
train,features__cam-06_uid-06_take-02_aug-03_norm.npz,12640,417,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242802901000000,1790243196799000000,11008502,98a261affb61286e09a4fa129b85a948c7ab5d5585a4f20b1972701474f963a7
train,features__cam-07_uid-06_take-01_aug-01_norm.npz,11304,372,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242975545000000,1790243197191000000,9756820,fa9b89ebf12266a9e4e1097755f46d73d27d8ccef2802c6c5cb56fe441b381d9
train,features__cam-07_uid-06_take-01_aug-02_norm.npz,11304,372,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242976936000000,1790243197582000000,9756820,fa9b89ebf12266a9e4e1097755f46d73d27d8ccef2802c6c5cb56fe441b381d9
train,features__cam-07_uid-06_take-01_aug-03_norm.npz,11304,372,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242978506000000,1790243197964000000,9756820,fa9b89ebf12266a9e4e1097755f46d73d27d8ccef2802c6c5cb56fe441b381d9
train,features__cam-07_uid-06_take-02_aug-01_norm.npz,12619,416,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242980032000000,1790243198387000000,10978126,2a425803933836db6505ffca1b1b35d59d019318550ceb2de4ac1a0385340eaf
train,features__cam-07_uid-06_take-02_aug-02_norm.npz,12619,416,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242981535000000,1790243198816000000,10978126,2a425803933836db6505ffca1b1b35d59d019318550ceb2de4ac1a0385340eaf
train,features__cam-07_uid-06_take-02_aug-03_norm.npz,12619,416,06,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242983169000000,1790243199250000000,10978126,2a425803933836db6505ffca1b1b35d59d019318550ceb2de4ac1a0385340eaf
train,features__cam-05_uid-09_take-01_aug-01_norm.npz,13338,440,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242664993000000,1790243199700000000,11607222,0d7af4f3cc2198d193a8015d754e2842dff4022f8ec698dc69abdb75bc7c5ebc
train,features__cam-05_uid-09_take-01_aug-02_norm.npz,13338,440,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242666542000000,1790243200149000000,11607222,0d7af4f3cc2198d193a8015d754e2842dff4022f8ec698dc69abdb75bc7c5ebc
train,features__cam-05_uid-09_take-01_aug-03_norm.npz,13338,440,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242668254000000,1790243200603000000,11607222,0d7af4f3cc2198d193a8015d754e2842dff4022f8ec698dc69abdb75bc7c5ebc
train,features__cam-05_uid-09_take-02_aug-01_norm.npz,10674,351,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242669656000000,1790243200967000000,9290314,66d98468ece32ea0762c41b42fe62d5434764817d1d12395bbeb947a25b16f8a
train,features__cam-05_uid-09_take-02_aug-02_norm.npz,10674,351,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242671200000000,1790243201333000000,9290314,66d98468ece32ea0762c41b42fe62d5434764817d1d12395bbeb947a25b16f8a
train,features__cam-05_uid-09_take-02_aug-03_norm.npz,10674,351,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242672606000000,1790243201707000000,9290314,66d98468ece32ea0762c41b42fe62d5434764817d1d12395bbeb947a25b16f8a
train,features__cam-06_uid-09_take-01_aug-01_norm.npz,13342,440,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242827890000000,1790243202167000000,11611944,093ae999f3646ce243d64c5c6e4bab040acca10bd06bc1c4e53a90fc938c63db
train,features__cam-06_uid-09_take-01_aug-02_norm.npz,13342,440,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242829444000000,1790243202610000000,11611944,093ae999f3646ce243d64c5c6e4bab040acca10bd06bc1c4e53a90fc938c63db
train,features__cam-06_uid-09_take-01_aug-03_norm.npz,13342,440,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242831386000000,1790243203051000000,11611944,093ae999f3646ce243d64c5c6e4bab040acca10bd06bc1c4e53a90fc938c63db
train,features__cam-06_uid-09_take-02_aug-01_norm.npz,10664,351,09,norm_mirrored_2026-09-24.npz,True,0.0,9,0,1790242835623000000,1790243203426000000,9288994,369387cbfcd62632270a38d241c3aac25232b07a7c16f6cab3407908da9a79b4
